Event_ID	Event_Type	GeneID	geneSymbol	ID	Gene_Event_ID	Event_Group	JuncType	comparison	IncFormLen	SkipFormLen	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncLevel1	IncLevel2	IncLevelDifference	IJC_SAMPLE_1_sum	SJC_SAMPLE_1_sum	IJC_SAMPLE_2_sum	SJC_SAMPLE_2_sum	SAMPLE_1_TotalReadCount	SAMPLE_2_TotalReadCount	EventTotalReadCount	PSI_SAMPLE_1	PSI_SAMPLE_2	DSE_Category
Event_1017	mxe_jc	ENSG00000179818	PCBP1-AS1	6397	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	230	187	0,3,3	1,0,1	0,0,1	1,3,2	0.0,1.0,0.709	0.0,0.0,0.289	0.473	6	2	1	6	8	7	15	0.75	0.142857142857143	Unique to shRING1A.B vs Control
Event_1017	mxe_jcec	ENSG00000179818	PCBP1-AS1	6397	1	Mutually Exclusive Exon	JCEC	Control_vs_shRING1A.B	230	187	0,3,3	1,0,1	0,0,1	1,3,2	0.0,1.0,0.709	0.0,0.0,0.289	0.473	6	2	1	6	8	7	15	0.75	0.142857142857143	Unique to shRING1A.B vs Control
Event_1018	mxe_jc	ENSG00000132554	RGS22	6525	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	275	251	18,16,18	9,7,11	13,8,12	15,16,29	0.646,0.676,0.599	0.442,0.313,0.274	0.297	52	27	33	60	79	93	172	0.658227848101266	0.354838709677419	Unique to shRING1A.B vs Control
Event_1018	mxe_jcec	ENSG00000132554	RGS22	6525	1	Mutually Exclusive Exon	JCEC	Control_vs_shRING1A.B	275	251	18,16,18	9,7,11	13,8,12	15,16,29	0.646,0.676,0.599	0.442,0.313,0.274	0.297	52	27	33	60	79	93	172	0.658227848101266	0.354838709677419	Unique to shRING1A.B vs Control
Event_1019	mxe_jc	ENSG00000126653	NSRP1	6539	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	272	245	18,6,7	2,0,10	0,0,4	10,3,8	0.89,1.0,0.387	0.0,0.0,0.311	0.655	31	12	4	21	43	25	68	0.72093023255814	0.16	Unique to shRING1A.B vs Control
Event_1019	mxe_jcec	ENSG00000126653	NSRP1	6539	1	Mutually Exclusive Exon	JCEC	Control_vs_shRING1A.B	272	245	18,6,7	2,0,10	0,0,4	10,3,8	0.89,1.0,0.387	0.0,0.0,0.311	0.655	31	12	4	21	43	25	68	0.72093023255814	0.16	Unique to shRING1A.B vs Control
Event_102	a3ss_jc	ENSG00000115970	THADA	5920	1	Alternative 5' Splice Site	JC	Control_vs_shRYBP	152	149	35,46,53	0,0,2	17,10,27	3,3,6	1.0,1.0,0.963	0.847,0.766,0.815	0.178	134	2	54	12	136	66	202	0.985294117647059	0.818181818181818	
Event_102	a3ss_jcec	ENSG00000115970	THADA	5920	1	Alternative 5' Splice Site	JCEC	Control_vs_shRYBP	152	149	35,46,53	0,0,2	17,10,27	3,3,6	1.0,1.0,0.963	0.847,0.766,0.815	0.178	134	2	54	12	136	66	202	0.985294117647059	0.818181818181818	
Event_102	a3ss_jc	ENSG00000115970	THADA	5954	1	Alternative 5' Splice Site	JC	shRYBP_vs_shRING1A.B	152	149	17,10,27	3,3,6	25,51,41	0,0,5	0.847,0.766,0.815	1.0,1.0,0.889	-0.154	54	12	117	5	66	122	188	0.818181818181818	0.959016393442623	
Event_102	a3ss_jcec	ENSG00000115970	THADA	5954	1	Alternative 5' Splice Site	JCEC	shRYBP_vs_shRING1A.B	152	149	17,10,27	3,3,6	25,51,41	0,0,5	0.847,0.766,0.815	1.0,1.0,0.889	-0.154	54	12	117	5	66	122	188	0.818181818181818	0.959016393442623	
Event_1020	mxe_jc	ENSG00000148985	PGAP2	6726	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	298	234	4,0,0	5,22,13	9,3,7	11,7,8	0.386,0.0,0.0	0.391,0.252,0.407	-0.221	4	40	19	26	44	45	89	0.0909090909090909	0.422222222222222	Unique to shRING1A.B vs Control
Event_1021	mxe_jc	ENSG00000188917	TRMT2B	6790	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	265	298	0,0,0	15,31,25	6,8,0	24,35,39	0.0,0.0,0.0	0.219,0.204,0.0	-0.141	0	71	14	98	71	112	183	0	0.125	Unique to shRING1A.B vs Control
Event_1022	mxe_jc	ENSG00000165675	ENOX2	6839	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	293	238	46,39,66	8,16,4	19,24,40	0,1,0	0.824,0.664,0.931	1.0,0.951,1.0	-0.177	151	28	83	1	179	84	263	0.843575418994413	0.988095238095238	Unique to shRING1A.B vs Control
Event_1022	mxe_jcec	ENSG00000165675	ENOX2	6839	1	Mutually Exclusive Exon	JCEC	Control_vs_shRING1A.B	293	238	46,39,66	8,16,4	19,24,40	0,1,0	0.824,0.664,0.931	1.0,0.951,1.0	-0.177	151	28	83	1	179	84	263	0.843575418994413	0.988095238095238	Unique to shRING1A.B vs Control
Event_1023	mxe_jc	ENSG00000197467	COL13A1	7010	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	298	194	5,12,12	1,2,4	4,5,7	0,0,0	0.765,0.796,0.661	1.0,1.0,1.0	-0.259	29	7	16	0	36	16	52	0.805555555555556	1	Unique to shRING1A.B vs Control
Event_1024	mxe_jc	ENSG00000182986	ZNF320	7153	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	298	267	2,0,0	8,10,11	3,4,4	1,5,9	0.183,0.0,0.0	0.729,0.418,0.285	-0.416	2	29	11	15	31	26	57	0.0645161290322581	0.423076923076923	Unique to shRING1A.B vs Control
Event_1024	mxe_jcec	ENSG00000182986	ZNF320	7153	1	Mutually Exclusive Exon	JCEC	Control_vs_shRING1A.B	298	267	2,0,0	8,10,11	3,4,4	1,5,9	0.183,0.0,0.0	0.729,0.418,0.285	-0.416	2	29	11	15	31	26	57	0.0645161290322581	0.423076923076923	Unique to shRING1A.B vs Control
Event_1025	mxe_jc	ENSG00000104408	EIF3E	7189	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	298	294	10,8,8	0,0,0	5,11,13	2,4,2	1.0,1.0,1.0	0.712,0.731,0.865	0.231	26	0	29	8	26	37	63	1	0.783783783783784	Same Direction
Event_1025	mxe_jc	ENSG00000104408	EIF3E	7323	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	298	294	9,8,5	0,1,0	5,11,13	2,4,2	1.0,0.888,1.0	0.712,0.731,0.865	0.193	22	1	29	8	23	37	60	0.956521739130435	0.783783783783784	Same Direction
Event_1026	mxe_jc	ENSG00000254166	CASC19	7221	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	207	298	2,0,3	1,6,2	0,0,0	17,7,6	0.742,0.0,0.683	0.0,0.0,0.0	0.475	5	9	0	30	14	30	44	0.357142857142857	0	Unique to shRING1A.B vs Control
Event_1027	mxe_jc	ENSG00000139697	SBNO1	7710	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	226	298	32,27,38	41,58,75	17,25,43	86,94,135	0.507,0.38,0.401	0.207,0.26,0.296	0.175	97	174	85	315	271	400	671	0.357933579335793	0.2125	Unique to shRING1A.B vs Control
Event_1028	mxe_jc	ENSG00000086848	ALG9	7971	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	272	298	54,34,45	9,8,15	35,29,20	14,25,26	0.868,0.823,0.767	0.733,0.56,0.457	0.236	133	32	84	65	165	149	314	0.806060606060606	0.563758389261745	Unique to shRING1A.B vs Control
Event_1029	mxe_jc	ENSG00000134470	IL15RA	8033	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	298	248	73,83,125	51,56,81	92,123,110	33,39,42	0.544,0.552,0.562	0.699,0.724,0.685	-0.15	281	188	325	114	469	439	908	0.599147121535181	0.740318906605923	Unique to shRING1A.B vs Control
Event_103	a3ss_jc	ENSG00000032444	PNPLA6	6000	1	Alternative 5' Splice Site	JC	Control_vs_shRYBP	293	149	71,48,95	42,49,67	100,113,130	41,42,33	0.462,0.333,0.419	0.554,0.578,0.667	-0.195	214	158	343	116	372	459	831	0.575268817204301	0.747276688453159	
Event_103	a3ss_jcec	ENSG00000032444	PNPLA6	6000	1	Alternative 5' Splice Site	JCEC	Control_vs_shRYBP	293	149	71,48,95	42,49,67	100,113,130	41,42,33	0.462,0.333,0.419	0.554,0.578,0.667	-0.195	214	158	343	116	372	459	831	0.575268817204301	0.747276688453159	
Event_103	a3ss_jc	ENSG00000032444	PNPLA6	6033	1	Alternative 5' Splice Site	JC	shRYBP_vs_shRING1A.B	293	149	100,113,130	41,42,33	112,95,131	86,79,88	0.554,0.578,0.667	0.398,0.379,0.431	0.197	343	116	338	253	459	591	1050	0.747276688453159	0.571912013536379	
Event_103	a3ss_jcec	ENSG00000032444	PNPLA6	6033	1	Alternative 5' Splice Site	JCEC	shRYBP_vs_shRING1A.B	293	149	100,113,130	41,42,33	112,95,131	86,79,88	0.554,0.578,0.667	0.398,0.379,0.431	0.197	343	116	338	253	459	591	1050	0.747276688453159	0.571912013536379	
Event_1030	mxe_jc	ENSG00000180198	RCC1	8080	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	225	292	16,14,7	23,12,39	8,2,1	48,22,28	0.474,0.602,0.189	0.178,0.106,0.044	0.312	37	74	11	98	111	109	220	0.333333333333333	0.100917431192661	Unique to shRING1A.B vs Control
Event_1030	mxe_jcec	ENSG00000180198	RCC1	8080	1	Mutually Exclusive Exon	JCEC	Control_vs_shRING1A.B	225	292	16,14,7	23,12,39	8,2,1	48,22,28	0.474,0.602,0.189	0.178,0.106,0.044	0.312	37	74	11	98	111	109	220	0.333333333333333	0.100917431192661	Unique to shRING1A.B vs Control
Event_1031	mxe_jc	ENSG00000188234	AGAP4	8124	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	218	184	2,3,6	6,4,1	5,4,15	0,0,3	0.22,0.388,0.835	1.0,1.0,0.808	-0.455	11	11	24	3	22	27	49	0.5	0.888888888888889	Unique to shRING1A.B vs Control
Event_1031	mxe_jcec	ENSG00000188234	AGAP4	8124	1	Mutually Exclusive Exon	JCEC	Control_vs_shRING1A.B	218	184	2,3,6	6,4,1	5,4,15	0,0,3	0.22,0.388,0.835	1.0,1.0,0.808	-0.455	11	11	24	3	22	27	49	0.5	0.888888888888889	Unique to shRING1A.B vs Control
Event_1033	mxe_jc	ENSG00000028203	VEZT	8505	1	Mutually Exclusive Exon	JC	Control_vs_shRING1A.B	206	250	2,0,13	10,2,4	3,1,3	2,0,0	0.195,0.0,0.798	0.645,1.0,1.0	-0.551	15	16	7	2	31	9	40	0.483870967741936	0.777777777777778	Unique to shRING1A.B vs Control
Event_1033	mxe_jcec	ENSG00000028203	VEZT	8505	1	Mutually Exclusive Exon	JCEC	Control_vs_shRING1A.B	206	250	2,0,13	10,2,4	3,1,3	2,0,0	0.195,0.0,0.798	0.645,1.0,1.0	-0.551	15	16	7	2	31	9	40	0.483870967741936	0.777777777777778	Unique to shRING1A.B vs Control
Event_1034	mxe_jc	ENSG00000100239	PPP6R2	54	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	275	298	4,15,9	0,0,1	17,4,10	4,0,4	1.0,1.0,0.907	0.822,1.0,0.73	0.118	28	1	31	8	29	39	68	0.96551724137931	0.794871794871795	
Event_1034	mxe_jcec	ENSG00000100239	PPP6R2	54	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	275	298	4,15,9	0,0,1	17,4,10	4,0,4	1.0,1.0,0.907	0.822,1.0,0.73	0.118	28	1	31	8	29	39	68	0.96551724137931	0.794871794871795	
Event_1035	mxe_jc	ENSG00000100031	GGT1	131	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	219	221	40,48,37	49,47,38	103,67,96	51,38,53	0.452,0.508,0.496	0.671,0.64,0.646	-0.167	125	134	266	142	259	408	667	0.482625482625483	0.651960784313726	
Event_1035	mxe_jcec	ENSG00000100031	GGT1	131	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	219	221	40,48,37	49,47,38	103,67,96	51,38,53	0.452,0.508,0.496	0.671,0.64,0.646	-0.167	125	134	266	142	259	408	667	0.482625482625483	0.651960784313726	
Event_1037	mxe_jc	ENSG00000099785	MARCH2	390	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	298	298	21,29,26	27,31,40	20,20,39	80,54,83	0.438,0.483,0.394	0.2,0.27,0.32	0.175	76	98	79	217	174	296	470	0.436781609195402	0.266891891891892	
Event_104	a3ss_jc	ENSG00000145349	CAMK2D	6069	1	Alternative 5' Splice Site	JC	Control_vs_shRYBP	152	149	32,35,22	4,2,4	26,18,40	0,0,0	0.887,0.945,0.844	1.0,1.0,1.0	-0.108	89	10	84	0	99	84	183	0.898989898989899	1	Common to shRING1A.B and shRYBP
Event_104	a3ss_jcec	ENSG00000145349	CAMK2D	6069	1	Alternative 5' Splice Site	JCEC	Control_vs_shRYBP	152	149	32,35,22	4,2,4	26,18,40	0,0,0	0.887,0.945,0.844	1.0,1.0,1.0	-0.108	89	10	84	0	99	84	183	0.898989898989899	1	Common to shRING1A.B and shRYBP
Event_104	a3ss_jc	ENSG00000145349	CAMK2D	6100	1	Alternative 5' Splice Site	JC	Control_vs_shRING1A.B	152	149	32,35,22	4,2,4	20,25,59	0,0,0	0.887,0.945,0.844	1.0,1.0,1.0	-0.108	89	10	104	0	99	104	203	0.898989898989899	1	Common to shRING1A.B and shRYBP
Event_104	a3ss_jcec	ENSG00000145349	CAMK2D	6100	1	Alternative 5' Splice Site	JCEC	Control_vs_shRING1A.B	152	149	32,35,22	4,2,4	20,25,59	0,0,0	0.887,0.945,0.844	1.0,1.0,1.0	-0.108	89	10	104	0	99	104	203	0.898989898989899	1	Common to shRING1A.B and shRYBP
Event_1040	mxe_jc	ENSG00000262879	AC068152.1	905	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	245	232	10,19,11	0,0,0	14,10,25	3,4,3	1.0,1.0,1.0	0.815,0.703,0.888	0.198	40	0	49	10	40	59	99	1	0.830508474576271	
Event_1040	mxe_jcec	ENSG00000262879	AC068152.1	905	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	245	232	10,19,11	0,0,0	14,10,25	3,4,3	1.0,1.0,1.0	0.815,0.703,0.888	0.198	40	0	49	10	40	59	99	1	0.830508474576271	
Event_1042	mxe_jc	ENSG00000102890	ELMO3	1175	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	298	249	0,7,3	1,0,3	0,1,0	2,1,1	0.0,1.0,0.455	0.0,0.455,0.0	0.333	10	4	1	4	14	5	19	0.714285714285714	0.2	
Event_1043	mxe_jc	ENSG00000102858	MGRN1	1325	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	259	215	159,189,168	47,76,80	248,269,443	48,47,80	0.737,0.674,0.635	0.811,0.826,0.821	-0.137	516	203	960	175	719	1135	1854	0.717663421418637	0.845814977973568	
Event_1043	mxe_jcec	ENSG00000102858	MGRN1	1325	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	259	215	159,189,168	47,76,80	248,269,443	48,47,80	0.737,0.674,0.635	0.811,0.826,0.821	-0.137	516	203	960	175	719	1135	1854	0.717663421418637	0.845814977973568	
Event_1044	mxe_jc	ENSG00000008517	IL32	1345	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	209	176	147,151,115	54,45,45	359,294,411	47,69,78	0.696,0.739,0.683	0.865,0.782,0.816	-0.115	413	144	1064	194	557	1258	1815	0.741472172351885	0.845786963434022	
Event_1044	mxe_jcec	ENSG00000008517	IL32	1345	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	209	176	147,151,115	54,45,45	359,294,411	47,69,78	0.696,0.739,0.683	0.865,0.782,0.816	-0.115	413	144	1064	194	557	1258	1815	0.741472172351885	0.845786963434022	
Event_1045	mxe_jc	ENSG00000130731	METTL26	1368	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	209	298	52,57,35	77,84,78	123,86,86	90,52,109	0.491,0.492,0.39	0.661,0.702,0.529	-0.173	144	239	295	251	383	546	929	0.375979112271541	0.54029304029304	
Event_1046	mxe_jc	ENSG00000068305	MEF2A	1409	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	281	287	19,19,39	19,14,30	37,50,52	13,13,20	0.505,0.581,0.57	0.744,0.797,0.726	-0.204	77	63	139	46	140	185	325	0.55	0.751351351351351	
Event_1046	mxe_jcec	ENSG00000068305	MEF2A	1409	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	281	287	19,19,39	19,14,30	37,50,52	13,13,20	0.505,0.581,0.57	0.744,0.797,0.726	-0.204	77	63	139	46	140	185	325	0.55	0.751351351351351	
Event_1047	mxe_jc	ENSG00000182718	ANXA2	1492	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	298	254	20,9,5	23,16,35	23,20,19	11,14,8	0.426,0.324,0.109	0.641,0.549,0.669	-0.333	34	74	62	33	108	95	203	0.314814814814815	0.652631578947369	
Event_1048	mxe_jc	ENSG00000171469	ZNF561	1624	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	287	272	7,3,5	21,27,38	7,17,18	13,18,24	0.24,0.095,0.111	0.338,0.472,0.415	-0.26	15	86	42	55	101	97	198	0.148514851485149	0.43298969072165	
Event_1048	mxe_jcec	ENSG00000171469	ZNF561	1624	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	287	272	7,3,5	21,27,38	7,17,18	13,18,24	0.24,0.095,0.111	0.338,0.472,0.415	-0.26	15	86	42	55	101	97	198	0.148514851485149	0.43298969072165	
Event_1049	mxe_jc	ENSG00000162814	SPATA17	1788	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	200	253	0,0,1	2,1,9	3,5,2	4,4,10	0.0,0.0,0.123	0.487,0.613,0.202	-0.393	1	12	10	18	13	28	41	0.0769230769230769	0.357142857142857	
Event_1049	mxe_jcec	ENSG00000162814	SPATA17	1788	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	200	253	0,0,1	2,1,9	3,5,2	4,4,10	0.0,0.0,0.123	0.487,0.613,0.202	-0.393	1	12	10	18	13	28	41	0.0769230769230769	0.357142857142857	
Event_105	a3ss_jc	ENSG00000178038	ALS2CL	6132	1	Alternative 5' Splice Site	JC	Control_vs_shRYBP	298	149	0,0,0	2,4,3	4,5,2	10,13,9	0.0,0.0,0.0	0.167,0.161,0.1	-0.143	0	9	11	32	9	43	52	0	0.255813953488372	Unique to shRYBP vs Control
Event_1050	mxe_jc	ENSG00000137210	TMEM14B	1866	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	216	277	41,71,47	7,0,1	29,40,40	12,2,13	0.883,1.0,0.984	0.756,0.962,0.798	0.117	159	8	109	27	167	136	303	0.952095808383234	0.801470588235294	
Event_1050	mxe_jcec	ENSG00000137210	TMEM14B	1866	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	216	277	41,71,47	7,0,1	29,40,40	12,2,13	0.883,1.0,0.984	0.756,0.962,0.798	0.117	159	8	109	27	167	136	303	0.952095808383234	0.801470588235294	
Event_1051	mxe_jc	ENSG00000006837	CDKL3	1956	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	238	298	4,1,4	11,3,3	0,0,1	4,2,12	0.313,0.294,0.625	0.0,0.0,0.094	0.379	9	17	1	18	26	19	45	0.346153846153846	0.0526315789473684	
Event_1052	mxe_jc	ENSG00000113558	SKP1	2011	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	215	237	16,1,2	0,0,0	9,3,6	6,4,0	1.0,1.0,1.0	0.623,0.453,1.0	0.308	19	0	18	10	19	28	47	1	0.642857142857143	
Event_1052	mxe_jcec	ENSG00000113558	SKP1	2011	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	215	237	16,1,2	0,0,0	9,3,6	6,4,0	1.0,1.0,1.0	0.623,0.453,1.0	0.308	19	0	18	10	19	28	47	1	0.642857142857143	
Event_1053	mxe_jc	ENSG00000205464	ATP6AP1L	2102	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	201	190	1,0,0	1,3,1	4,3,2	1,7,4	0.486,0.0,0.0	0.791,0.288,0.321	-0.305	1	5	9	12	6	21	27	0.166666666666667	0.428571428571429	
Event_1053	mxe_jcec	ENSG00000205464	ATP6AP1L	2102	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	201	190	1,0,0	1,3,1	4,3,2	1,7,4	0.486,0.0,0.0	0.791,0.288,0.321	-0.305	1	5	9	12	6	21	27	0.166666666666667	0.428571428571429	
Event_1054	mxe_jc	ENSG00000256061	DNAAF4	2211	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	295	259	0,0,0	13,12,17	2,2,4	12,15,33	0.0,0.0,0.0	0.128,0.105,0.096	-0.11	0	42	8	60	42	68	110	0	0.117647058823529	
Event_1055	mxe_jc	ENSG00000196935	SRGAP1	2377	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	252	183	42,34,54	8,11,8	34,33,44	18,21,30	0.792,0.692,0.831	0.578,0.533,0.516	0.229	130	27	111	69	157	180	337	0.828025477707007	0.616666666666667	
Event_1055	mxe_jcec	ENSG00000196935	SRGAP1	2377	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	252	183	42,34,54	8,11,8	34,33,44	18,21,30	0.792,0.692,0.831	0.578,0.533,0.516	0.229	130	27	111	69	157	180	337	0.828025477707007	0.616666666666667	
Event_1056	mxe_jc	ENSG00000214063	TSPAN4	2386	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	298	224	23,56,34	231,327,238	130,74,138	379,315,338	0.07,0.114,0.097	0.205,0.15,0.235	-0.103	113	796	342	1032	909	1374	2283	0.124312431243124	0.248908296943231	
Event_1057	mxe_jc	ENSG00000164073	MFSD8	2681	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	294	205	17,19,14	7,6,8	3,8,6	9,14,11	0.629,0.688,0.55	0.189,0.285,0.276	0.372	50	21	17	34	71	51	122	0.704225352112676	0.333333333333333	
Event_1057	mxe_jcec	ENSG00000164073	MFSD8	2681	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	294	205	17,19,14	7,6,8	3,8,6	9,14,11	0.629,0.688,0.55	0.189,0.285,0.276	0.372	50	21	17	34	71	51	122	0.704225352112676	0.333333333333333	
Event_1058	mxe_jc	ENSG00000188452	CERKL	2720	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	281	292	8,0,3	0,1,1	1,3,3	11,6,18	1.0,0.0,0.757	0.086,0.342,0.148	0.394	11	2	7	35	13	42	55	0.846153846153846	0.166666666666667	
Event_1058	mxe_jcec	ENSG00000188452	CERKL	2720	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	281	292	8,0,3	0,1,1	1,3,3	11,6,18	1.0,0.0,0.757	0.086,0.342,0.148	0.394	11	2	7	35	13	42	55	0.846153846153846	0.166666666666667	
Event_1059	mxe_jc	ENSG00000151726	ACSL1	2864	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	227	227	46,66,64	1,1,4	29,32,29	6,7,10	0.979,0.985,0.941	0.829,0.821,0.744	0.17	176	6	90	23	182	113	295	0.967032967032967	0.79646017699115	
Event_1059	mxe_jcec	ENSG00000151726	ACSL1	2864	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	227	227	46,66,64	1,1,4	29,32,29	6,7,10	0.979,0.985,0.941	0.829,0.821,0.744	0.17	176	6	90	23	182	113	295	0.967032967032967	0.79646017699115	
Event_106	a3ss_jc	ENSG00000104728	ARHGEF10	6252	1	Alternative 5' Splice Site	JC	Control_vs_shRYBP	152	149	21,29,37	13,18,17	33,20,26	8,0,8	0.613,0.612,0.681	0.802,1.0,0.761	-0.219	87	48	79	16	135	95	230	0.644444444444445	0.831578947368421	Unique to shRYBP vs Control
Event_106	a3ss_jcec	ENSG00000104728	ARHGEF10	6252	1	Alternative 5' Splice Site	JCEC	Control_vs_shRYBP	152	149	21,29,37	13,18,17	33,20,26	8,0,8	0.613,0.612,0.681	0.802,1.0,0.761	-0.219	87	48	79	16	135	95	230	0.644444444444445	0.831578947368421	Unique to shRYBP vs Control
Event_1060	mxe_jc	ENSG00000080823	MOK	2911	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	239	220	4,13,5	19,21,16	21,5,34	10,5,12	0.162,0.363,0.223	0.659,0.479,0.723	-0.371	22	56	60	27	78	87	165	0.282051282051282	0.689655172413793	
Event_1060	mxe_jcec	ENSG00000080823	MOK	2911	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	239	220	4,13,5	19,21,16	21,5,34	10,5,12	0.162,0.363,0.223	0.659,0.479,0.723	-0.371	22	56	60	27	78	87	165	0.282051282051282	0.689655172413793	
Event_1061	mxe_jc	ENSG00000133731	IMPA1	3054	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	254	195	54,39,41	19,18,22	25,45,86	3,10,10	0.686,0.625,0.589	0.865,0.776,0.868	-0.203	134	59	156	23	193	179	372	0.694300518134715	0.871508379888268	
Event_1061	mxe_jcec	ENSG00000133731	IMPA1	3054	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	254	195	54,39,41	19,18,22	25,45,86	3,10,10	0.686,0.625,0.589	0.865,0.776,0.868	-0.203	134	59	156	23	193	179	372	0.694300518134715	0.871508379888268	
Event_1062	mxe_jc	ENSG00000154065	ANKRD29	3098	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	248	248	12,17,20	9,9,6	13,8,20	14,22,35	0.571,0.654,0.769	0.481,0.267,0.364	0.294	49	24	41	71	73	112	185	0.671232876712329	0.366071428571429	
Event_1062	mxe_jcec	ENSG00000154065	ANKRD29	3098	1	Mutually Exclusive Exon	JCEC	shRYBP_vs_shRING1A.B	248	248	12,17,20	9,9,6	13,8,20	14,22,35	0.571,0.654,0.769	0.481,0.267,0.364	0.294	49	24	41	71	73	112	185	0.671232876712329	0.366071428571429	
Event_1063	mxe_jc	ENSG00000164494	PDSS2	3414	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	221	298	18,17,3	6,16,7	0,3,7	24,10,20	0.802,0.589,0.366	0.0,0.288,0.321	0.383	38	29	10	54	67	64	131	0.567164179104478	0.15625	
Event_1064	mxe_jc	ENSG00000149476	TKFC	3469	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	247	298	6,6,3	0,0,0	9,10,11	4,1,4	1.0,1.0,1.0	0.731,0.923,0.768	0.193	15	0	30	9	15	39	54	1	0.769230769230769	
Event_1065	mxe_jc	ENSG00000137393	RNF144B	3601	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	298	254	45,21,34	4,1,4	25,36,63	8,7,24	0.906,0.947,0.879	0.727,0.814,0.691	0.167	100	9	124	39	109	163	272	0.91743119266055	0.760736196319019	
Event_1066	mxe_jc	ENSG00000144040	SFXN5	3874	1	Mutually Exclusive Exon	JC	shRYBP_vs_shRING1A.B	218	227	31,31,33	18,19,16	22,29,27	20,43,37	0.642,0.629,0.682	0.534,0.413,0.432	0.191	95	53	78	100	148	178	326	0.641891891891892	0.438202247191011	
