Event_ID	JuncType	geneSymbol	GeneID	Event_Group	Gene_Event_ID	sample	read_count	max_count	sum_count	DSE_Category
Event_1814	JC	C19orf66	ENSG00000130813	Skipped Exon	1	Control	180	180	180	Common to shRING1A.B and shRYBP
Event_1814	JCEC	C19orf66	ENSG00000130813	Skipped Exon	1	Control	180	180	203	Common to shRING1A.B and shRYBP
Event_1814	JC	C19orf66	ENSG00000130813	Skipped Exon	1	shRYBP	356	356	356	Common to shRING1A.B and shRYBP
Event_1814	JCEC	C19orf66	ENSG00000130813	Skipped Exon	1	shRYBP	356	356	356	Common to shRING1A.B and shRYBP
Event_1814	JC	C19orf66	ENSG00000130813	Skipped Exon	1	shRING1A.B	309	309	309	Common to shRING1A.B and shRYBP
Event_1814	JCEC	C19orf66	ENSG00000130813	Skipped Exon	1	shRING1A.B	309	309	329	Common to shRING1A.B and shRYBP
Event_1815	JC	OSBPL1A	ENSG00000141447	Skipped Exon	1	Control	168	168	235	Unique to shRYBP vs Control
Event_1815	JCEC	OSBPL1A	ENSG00000141447	Skipped Exon	1	Control	168	168	235	Unique to shRYBP vs Control
Event_1815	JC	OSBPL1A	ENSG00000141447	Skipped Exon	1	shRYBP	142	142	142	Unique to shRYBP vs Control
Event_1815	JCEC	OSBPL1A	ENSG00000141447	Skipped Exon	1	shRYBP	142	142	142	Unique to shRYBP vs Control
Event_1816	JC	RBBP8	ENSG00000101773	Skipped Exon	1	Control	153	153	303	Unique to shRYBP vs Control
Event_1816	JCEC	RBBP8	ENSG00000101773	Skipped Exon	1	Control	153	153	303	Unique to shRYBP vs Control
Event_1816	JC	RBBP8	ENSG00000101773	Skipped Exon	1	shRYBP	176	176	176	Unique to shRYBP vs Control
Event_1816	JCEC	RBBP8	ENSG00000101773	Skipped Exon	1	shRYBP	176	176	176	Unique to shRYBP vs Control
Event_1817	JC	PIGT	ENSG00000124155	Skipped Exon	1	Control	7	7	7	Unique to shRYBP vs Control
Event_1817	JCEC	PIGT	ENSG00000124155	Skipped Exon	1	Control	7	7	7	Unique to shRYBP vs Control
Event_1817	JC	PIGT	ENSG00000124155	Skipped Exon	1	shRYBP	28	28	28	Unique to shRYBP vs Control
Event_1817	JCEC	PIGT	ENSG00000124155	Skipped Exon	1	shRYBP	28	28	28	Unique to shRYBP vs Control
Event_1818	JC	PTPRS	ENSG00000105426	Skipped Exon	1	Control	239	239	239	
Event_1818	JCEC	PTPRS	ENSG00000105426	Skipped Exon	1	Control	239	239	239	
Event_1818	JC	PTPRS	ENSG00000105426	Skipped Exon	1	shRYBP	262	262	262	
Event_1818	JCEC	PTPRS	ENSG00000105426	Skipped Exon	1	shRYBP	262	262	262	
Event_1818	JC	PTPRS	ENSG00000105426	Skipped Exon	1	shRING1A.B	500	500	500	
Event_1818	JCEC	PTPRS	ENSG00000105426	Skipped Exon	1	shRING1A.B	500	500	500	
Event_1819	JC	MPPE1	ENSG00000154889	Skipped Exon	1	Control	197	249	1019	Unique to shRYBP vs Control
Event_1819	JCEC	MPPE1	ENSG00000154889	Skipped Exon	1	Control	197	282	1221	Unique to shRYBP vs Control
Event_1819	JC	MPPE1	ENSG00000154889	Skipped Exon	1	shRYBP	322	322	1383	Unique to shRYBP vs Control
Event_1819	JCEC	MPPE1	ENSG00000154889	Skipped Exon	1	shRYBP	322	335	1512	Unique to shRYBP vs Control
Event_182	JC	SPG7	ENSG00000197912	Alternative 5' Splice Site	1	Control	20	84	176	Unique to shRING1A.B vs Control
Event_182	JCEC	SPG7	ENSG00000197912	Alternative 5' Splice Site	1	Control	20	492	1146	Unique to shRING1A.B vs Control
Event_182	JC	SPG7	ENSG00000197912	Alternative 5' Splice Site	1	shRING1A.B	29	138	309	Unique to shRING1A.B vs Control
Event_182	JCEC	SPG7	ENSG00000197912	Alternative 5' Splice Site	1	shRING1A.B	29	794	2168	Unique to shRING1A.B vs Control
Event_1820	JC	MPPE1	ENSG00000154889	Skipped Exon	2	Control	249	249	1019	
Event_1820	JC	MPPE1	ENSG00000154889	Skipped Exon	2	shRYBP	316	322	1383	
Event_1820	JC	MPPE1	ENSG00000154889	Skipped Exon	2	shRING1A.B	304	304	465	
Event_1821	JC	MPPE1	ENSG00000154889	Skipped Exon	3	Control	202	249	1019	Unique to shRYBP vs Control
Event_1821	JCEC	MPPE1	ENSG00000154889	Skipped Exon	3	Control	202	282	1221	Unique to shRYBP vs Control
Event_1821	JC	MPPE1	ENSG00000154889	Skipped Exon	3	shRYBP	242	322	1383	Unique to shRYBP vs Control
Event_1821	JCEC	MPPE1	ENSG00000154889	Skipped Exon	3	shRYBP	242	335	1512	Unique to shRYBP vs Control
Event_1822	JC	MPPE1	ENSG00000154889	Skipped Exon	4	Control	134	249	1019	Unique to shRYBP vs Control
Event_1822	JCEC	MPPE1	ENSG00000154889	Skipped Exon	4	Control	134	282	1221	Unique to shRYBP vs Control
Event_1822	JC	MPPE1	ENSG00000154889	Skipped Exon	4	shRYBP	172	322	1383	Unique to shRYBP vs Control
Event_1822	JCEC	MPPE1	ENSG00000154889	Skipped Exon	4	shRYBP	172	335	1512	Unique to shRYBP vs Control
Event_1823	JC	MPPE1	ENSG00000154889	Skipped Exon	5	Control	37	249	1019	
Event_1823	JCEC	MPPE1	ENSG00000154889	Skipped Exon	5	Control	37	282	1221	
Event_1823	JC	MPPE1	ENSG00000154889	Skipped Exon	5	shRYBP	26	322	1383	
Event_1823	JCEC	MPPE1	ENSG00000154889	Skipped Exon	5	shRYBP	26	335	1512	
Event_1823	JC	MPPE1	ENSG00000154889	Skipped Exon	5	shRING1A.B	51	304	465	
Event_1823	JCEC	MPPE1	ENSG00000154889	Skipped Exon	5	shRING1A.B	51	331	625	
Event_1824	JC	ANKRD12	ENSG00000101745	Skipped Exon	1	Control	10	10	10	Common to shRING1A.B and shRYBP
Event_1824	JCEC	ANKRD12	ENSG00000101745	Skipped Exon	1	Control	10	10	10	Common to shRING1A.B and shRYBP
Event_1824	JC	ANKRD12	ENSG00000101745	Skipped Exon	1	shRYBP	25	25	25	Common to shRING1A.B and shRYBP
Event_1824	JCEC	ANKRD12	ENSG00000101745	Skipped Exon	1	shRYBP	25	25	25	Common to shRING1A.B and shRYBP
Event_1824	JC	ANKRD12	ENSG00000101745	Skipped Exon	1	shRING1A.B	42	42	42	Common to shRING1A.B and shRYBP
Event_1824	JCEC	ANKRD12	ENSG00000101745	Skipped Exon	1	shRING1A.B	42	42	42	Common to shRING1A.B and shRYBP
Event_1825	JC	ZBTB14	ENSG00000198081	Skipped Exon	1	Control	34	34	34	Common to shRING1A.B and shRYBP
Event_1825	JCEC	ZBTB14	ENSG00000198081	Skipped Exon	1	Control	34	34	34	Common to shRING1A.B and shRYBP
Event_1825	JC	ZBTB14	ENSG00000198081	Skipped Exon	1	shRYBP	34	34	34	Common to shRING1A.B and shRYBP
Event_1825	JCEC	ZBTB14	ENSG00000198081	Skipped Exon	1	shRYBP	34	34	34	Common to shRING1A.B and shRYBP
Event_1825	JC	ZBTB14	ENSG00000198081	Skipped Exon	1	shRING1A.B	39	39	39	Common to shRING1A.B and shRYBP
Event_1825	JCEC	ZBTB14	ENSG00000198081	Skipped Exon	1	shRING1A.B	39	39	39	Common to shRING1A.B and shRYBP
Event_1826	JC	FN3KRP	ENSG00000141560	Skipped Exon	1	Control	131	131	154	Unique to shRYBP vs Control
Event_1826	JCEC	FN3KRP	ENSG00000141560	Skipped Exon	1	Control	131	131	154	Unique to shRYBP vs Control
Event_1826	JC	FN3KRP	ENSG00000141560	Skipped Exon	1	shRYBP	157	157	172	Unique to shRYBP vs Control
Event_1826	JCEC	FN3KRP	ENSG00000141560	Skipped Exon	1	shRYBP	157	157	172	Unique to shRYBP vs Control
Event_1827	JC	NPLOC4	ENSG00000182446	Skipped Exon	1	Control	32	32	32	Unique to shRYBP vs Control
Event_1827	JCEC	NPLOC4	ENSG00000182446	Skipped Exon	1	Control	32	32	32	Unique to shRYBP vs Control
Event_1827	JC	NPLOC4	ENSG00000182446	Skipped Exon	1	shRYBP	52	52	52	Unique to shRYBP vs Control
Event_1827	JCEC	NPLOC4	ENSG00000182446	Skipped Exon	1	shRYBP	52	52	52	Unique to shRYBP vs Control
Event_1828	JC	SEPT9	ENSG00000184640	Skipped Exon	1	Control	33	33	33	Unique to shRYBP vs Control
Event_1828	JCEC	SEPT9	ENSG00000184640	Skipped Exon	1	Control	33	33	33	Unique to shRYBP vs Control
Event_1828	JC	SEPT9	ENSG00000184640	Skipped Exon	1	shRYBP	26	26	26	Unique to shRYBP vs Control
Event_1828	JCEC	SEPT9	ENSG00000184640	Skipped Exon	1	shRYBP	26	26	26	Unique to shRYBP vs Control
Event_1829	JC	METTL23	ENSG00000181038	Skipped Exon	1	Control	538	538	538	Unique to shRYBP vs Control
Event_1829	JCEC	METTL23	ENSG00000181038	Skipped Exon	1	Control	538	538	538	Unique to shRYBP vs Control
Event_1829	JC	METTL23	ENSG00000181038	Skipped Exon	1	shRYBP	597	597	597	Unique to shRYBP vs Control
Event_1829	JCEC	METTL23	ENSG00000181038	Skipped Exon	1	shRYBP	597	597	597	Unique to shRYBP vs Control
Event_183	JC	LRRC29	ENSG00000125122	Alternative 5' Splice Site	1	Control	24	33	81	Unique to shRING1A.B vs Control
Event_183	JC	LRRC29	ENSG00000125122	Alternative 5' Splice Site	1	shRING1A.B	48	48	135	Unique to shRING1A.B vs Control
Event_1830	JC	LLGL2	ENSG00000073350	Skipped Exon	1	Control	8	11	25	Common to shRING1A.B and shRYBP
Event_1830	JCEC	LLGL2	ENSG00000073350	Skipped Exon	1	Control	8	11	25	Common to shRING1A.B and shRYBP
Event_1830	JC	LLGL2	ENSG00000073350	Skipped Exon	1	shRYBP	48	48	88	Common to shRING1A.B and shRYBP
Event_1830	JCEC	LLGL2	ENSG00000073350	Skipped Exon	1	shRYBP	48	48	88	Common to shRING1A.B and shRYBP
Event_1830	JC	LLGL2	ENSG00000073350	Skipped Exon	1	shRING1A.B	52	61	156	Common to shRING1A.B and shRYBP
Event_1830	JCEC	LLGL2	ENSG00000073350	Skipped Exon	1	shRING1A.B	52	61	156	Common to shRING1A.B and shRYBP
Event_1831	JC	SLC25A19	ENSG00000125454	Skipped Exon	1	Control	167	169	418	Unique to shRYBP vs Control
Event_1831	JCEC	SLC25A19	ENSG00000125454	Skipped Exon	1	Control	167	169	418	Unique to shRYBP vs Control
Event_1831	JC	SLC25A19	ENSG00000125454	Skipped Exon	1	shRYBP	133	134	338	Unique to shRYBP vs Control
Event_1831	JCEC	SLC25A19	ENSG00000125454	Skipped Exon	1	shRYBP	133	134	338	Unique to shRYBP vs Control
Event_1832	JC	TUBD1	ENSG00000108423	Skipped Exon	1	Control	20	117	417	Common to shRING1A.B and shRYBP
Event_1832	JCEC	TUBD1	ENSG00000108423	Skipped Exon	1	Control	20	117	400	Common to shRING1A.B and shRYBP
Event_1832	JC	TUBD1	ENSG00000108423	Skipped Exon	1	shRYBP	16	131	176	Common to shRING1A.B and shRYBP
Event_1832	JCEC	TUBD1	ENSG00000108423	Skipped Exon	1	shRYBP	16	133	149	Common to shRING1A.B and shRYBP
Event_1832	JC	TUBD1	ENSG00000108423	Skipped Exon	1	shRING1A.B	21	116	343	Common to shRING1A.B and shRYBP
Event_1832	JCEC	TUBD1	ENSG00000108423	Skipped Exon	1	shRING1A.B	21	116	349	Common to shRING1A.B and shRYBP
Event_1833	JC	C17orf67	ENSG00000214226	Skipped Exon	1	Control	114	114	136	Unique to shRYBP vs Control
Event_1833	JC	C17orf67	ENSG00000214226	Skipped Exon	1	shRYBP	99	99	99	Unique to shRYBP vs Control
Event_1834	JC	TOM1L1	ENSG00000141198	Skipped Exon	1	Control	237	237	237	
Event_1834	JCEC	TOM1L1	ENSG00000141198	Skipped Exon	1	Control	237	237	237	
Event_1834	JC	TOM1L1	ENSG00000141198	Skipped Exon	1	shRYBP	230	349	579	
Event_1834	JCEC	TOM1L1	ENSG00000141198	Skipped Exon	1	shRYBP	230	349	579	
Event_1834	JC	TOM1L1	ENSG00000141198	Skipped Exon	1	shRING1A.B	290	428	718	
Event_1834	JCEC	TOM1L1	ENSG00000141198	Skipped Exon	1	shRING1A.B	290	428	718	
Event_1835	JC	SPATA20	ENSG00000006282	Skipped Exon	1	Control	83	202	339	
Event_1835	JCEC	SPATA20	ENSG00000006282	Skipped Exon	1	Control	83	202	339	
Event_1835	JC	SPATA20	ENSG00000006282	Skipped Exon	1	shRYBP	103	208	436	
Event_1835	JCEC	SPATA20	ENSG00000006282	Skipped Exon	1	shRYBP	103	208	436	
Event_1835	JC	SPATA20	ENSG00000006282	Skipped Exon	1	shRING1A.B	179	179	197	
Event_1835	JCEC	SPATA20	ENSG00000006282	Skipped Exon	1	shRING1A.B	179	179	197	
Event_1836	JC	SPATA20	ENSG00000006282	Skipped Exon	2	Control	11	202	339	
Event_1836	JCEC	SPATA20	ENSG00000006282	Skipped Exon	2	Control	11	202	339	
Event_1836	JC	SPATA20	ENSG00000006282	Skipped Exon	2	shRYBP	20	208	436	
Event_1836	JCEC	SPATA20	ENSG00000006282	Skipped Exon	2	shRYBP	20	208	436	
Event_1836	JC	SPATA20	ENSG00000006282	Skipped Exon	2	shRING1A.B	18	179	197	
Event_1836	JCEC	SPATA20	ENSG00000006282	Skipped Exon	2	shRING1A.B	18	179	197	
Event_1837	JC	SPATA20	ENSG00000006282	Skipped Exon	3	Control	202	202	339	Unique to shRYBP vs Control
Event_1837	JCEC	SPATA20	ENSG00000006282	Skipped Exon	3	Control	202	202	339	Unique to shRYBP vs Control
Event_1837	JC	SPATA20	ENSG00000006282	Skipped Exon	3	shRYBP	208	208	436	Unique to shRYBP vs Control
Event_1837	JCEC	SPATA20	ENSG00000006282	Skipped Exon	3	shRYBP	208	208	436	Unique to shRYBP vs Control
Event_1838	JC	SPATA20	ENSG00000006282	Skipped Exon	4	Control	43	202	339	Unique to shRYBP vs Control
Event_1838	JCEC	SPATA20	ENSG00000006282	Skipped Exon	4	Control	43	202	339	Unique to shRYBP vs Control
Event_1838	JC	SPATA20	ENSG00000006282	Skipped Exon	4	shRYBP	105	208	436	Unique to shRYBP vs Control
Event_1838	JCEC	SPATA20	ENSG00000006282	Skipped Exon	4	shRYBP	105	208	436	Unique to shRYBP vs Control
Event_1839	JC	PCYT2	ENSG00000185813	Skipped Exon	1	Control	28	28	28	Unique to shRYBP vs Control
Event_1839	JCEC	PCYT2	ENSG00000185813	Skipped Exon	1	Control	28	28	28	Unique to shRYBP vs Control
Event_1839	JC	PCYT2	ENSG00000185813	Skipped Exon	1	shRYBP	31	31	31	Unique to shRYBP vs Control
Event_1839	JCEC	PCYT2	ENSG00000185813	Skipped Exon	1	shRYBP	31	31	31	Unique to shRYBP vs Control
Event_184	JC	LRRC29	ENSG00000125122	Alternative 5' Splice Site	2	Control	24	33	81	Unique to shRING1A.B vs Control
Event_184	JC	LRRC29	ENSG00000125122	Alternative 5' Splice Site	2	shRING1A.B	48	48	135	Unique to shRING1A.B vs Control
Event_1840	JC	COPZ2	ENSG00000005243	Skipped Exon	1	Control	32	180	431	Unique to shRYBP vs Control
Event_1840	JCEC	COPZ2	ENSG00000005243	Skipped Exon	1	Control	32	180	431	Unique to shRYBP vs Control
Event_1840	JC	COPZ2	ENSG00000005243	Skipped Exon	1	shRYBP	37	128	165	Unique to shRYBP vs Control
Event_1840	JCEC	COPZ2	ENSG00000005243	Skipped Exon	1	shRYBP	37	128	165	Unique to shRYBP vs Control
Event_1841	JC	COPZ2	ENSG00000005243	Skipped Exon	2	Control	140	180	431	Common to shRING1A.B and shRYBP
Event_1841	JCEC	COPZ2	ENSG00000005243	Skipped Exon	2	Control	140	180	431	Common to shRING1A.B and shRYBP
Event_1841	JC	COPZ2	ENSG00000005243	Skipped Exon	2	shRYBP	128	128	165	Common to shRING1A.B and shRYBP
Event_1841	JCEC	COPZ2	ENSG00000005243	Skipped Exon	2	shRYBP	128	128	165	Common to shRING1A.B and shRYBP
Event_1841	JC	COPZ2	ENSG00000005243	Skipped Exon	2	shRING1A.B	117	169	348	Common to shRING1A.B and shRYBP
Event_1841	JCEC	COPZ2	ENSG00000005243	Skipped Exon	2	shRING1A.B	117	169	348	Common to shRING1A.B and shRYBP
Event_1842	JC	OSBPL7	ENSG00000006025	Skipped Exon	1	Control	59	59	59	Unique to shRYBP vs Control
Event_1842	JCEC	OSBPL7	ENSG00000006025	Skipped Exon	1	Control	59	59	59	Unique to shRYBP vs Control
Event_1842	JC	OSBPL7	ENSG00000006025	Skipped Exon	1	shRYBP	58	58	58	Unique to shRYBP vs Control
Event_1842	JCEC	OSBPL7	ENSG00000006025	Skipped Exon	1	shRYBP	58	58	58	Unique to shRYBP vs Control
Event_1843	JC	GOSR2	ENSG00000108433	Skipped Exon	1	Control	39	39	82	Unique to shRYBP vs Control
Event_1843	JCEC	GOSR2	ENSG00000108433	Skipped Exon	1	Control	39	42	102	Unique to shRYBP vs Control
Event_1843	JC	GOSR2	ENSG00000108433	Skipped Exon	1	shRYBP	56	56	141	Unique to shRYBP vs Control
Event_1843	JCEC	GOSR2	ENSG00000108433	Skipped Exon	1	shRYBP	56	56	153	Unique to shRYBP vs Control
Event_1844	JC	HEXIM2	ENSG00000168517	Skipped Exon	1	Control	221	221	221	Unique to shRYBP vs Control
Event_1844	JCEC	HEXIM2	ENSG00000168517	Skipped Exon	1	Control	221	221	221	Unique to shRYBP vs Control
Event_1844	JC	HEXIM2	ENSG00000168517	Skipped Exon	1	shRYBP	192	192	192	Unique to shRYBP vs Control
Event_1844	JCEC	HEXIM2	ENSG00000168517	Skipped Exon	1	shRYBP	192	192	192	Unique to shRYBP vs Control
Event_1845	JC	WNK4	ENSG00000126562	Skipped Exon	1	Control	106	106	106	Unique to shRYBP vs Control
Event_1845	JCEC	WNK4	ENSG00000126562	Skipped Exon	1	Control	106	106	106	Unique to shRYBP vs Control
Event_1845	JC	WNK4	ENSG00000126562	Skipped Exon	1	shRYBP	43	43	43	Unique to shRYBP vs Control
Event_1845	JCEC	WNK4	ENSG00000126562	Skipped Exon	1	shRYBP	43	43	43	Unique to shRYBP vs Control
Event_1846	JC	DHX58	ENSG00000108771	Skipped Exon	1	Control	145	145	210	Unique to shRYBP vs Control
Event_1846	JC	DHX58	ENSG00000108771	Skipped Exon	1	shRYBP	199	199	442	Unique to shRYBP vs Control
Event_1847	JC	DHX58	ENSG00000108771	Skipped Exon	2	Control	65	145	210	Common to shRING1A.B and shRYBP
Event_1847	JCEC	DHX58	ENSG00000108771	Skipped Exon	2	Control	65	156	221	Common to shRING1A.B and shRYBP
Event_1847	JC	DHX58	ENSG00000108771	Skipped Exon	2	shRYBP	104	199	442	Common to shRING1A.B and shRYBP
Event_1847	JCEC	DHX58	ENSG00000108771	Skipped Exon	2	shRYBP	104	207	477	Common to shRING1A.B and shRYBP
Event_1847	JC	DHX58	ENSG00000108771	Skipped Exon	2	shRING1A.B	153	227	380	Common to shRING1A.B and shRYBP
Event_1847	JCEC	DHX58	ENSG00000108771	Skipped Exon	2	shRING1A.B	153	257	410	Common to shRING1A.B and shRYBP
Event_1848	JC	KRT15	ENSG00000171346	Skipped Exon	1	Control	57	57	114	
Event_1848	JCEC	KRT15	ENSG00000171346	Skipped Exon	1	Control	57	65	122	
Event_1848	JC	KRT15	ENSG00000171346	Skipped Exon	1	shRYBP	75	75	145	
Event_1848	JCEC	KRT15	ENSG00000171346	Skipped Exon	1	shRYBP	75	75	148	
Event_1848	JC	KRT15	ENSG00000171346	Skipped Exon	1	shRING1A.B	32	32	57	
Event_1848	JCEC	KRT15	ENSG00000171346	Skipped Exon	1	shRING1A.B	32	32	59	
Event_1849	JC	TOP3B	ENSG00000100038	Skipped Exon	1	Control	73	73	95	Unique to shRYBP vs Control
Event_1849	JC	TOP3B	ENSG00000100038	Skipped Exon	1	shRYBP	80	80	80	Unique to shRYBP vs Control
Event_185	JC	NDRG4	ENSG00000103034	Alternative 5' Splice Site	1	Control	33	33	33	Same Direction
Event_185	JCEC	NDRG4	ENSG00000103034	Alternative 5' Splice Site	1	Control	33	33	33	Same Direction
Event_185	JC	NDRG4	ENSG00000103034	Alternative 5' Splice Site	1	shRYBP	25	25	39	Same Direction
Event_185	JCEC	NDRG4	ENSG00000103034	Alternative 5' Splice Site	1	shRYBP	25	25	39	Same Direction
Event_185	JC	NDRG4	ENSG00000103034	Alternative 5' Splice Site	1	shRING1A.B	56	56	97	Same Direction
Event_185	JCEC	NDRG4	ENSG00000103034	Alternative 5' Splice Site	1	shRING1A.B	56	56	97	Same Direction
Event_1850	JC	CACNB1	ENSG00000067191	Skipped Exon	1	Control	45	45	45	Unique to shRYBP vs Control
Event_1850	JCEC	CACNB1	ENSG00000067191	Skipped Exon	1	Control	45	45	45	Unique to shRYBP vs Control
Event_1850	JC	CACNB1	ENSG00000067191	Skipped Exon	1	shRYBP	48	48	48	Unique to shRYBP vs Control
Event_1850	JCEC	CACNB1	ENSG00000067191	Skipped Exon	1	shRYBP	48	48	48	Unique to shRYBP vs Control
Event_1851	JC	SLFN12	ENSG00000172123	Skipped Exon	1	Control	105	105	105	
Event_1851	JCEC	SLFN12	ENSG00000172123	Skipped Exon	1	Control	105	105	105	
Event_1851	JC	SLFN12	ENSG00000172123	Skipped Exon	1	shRYBP	120	120	120	
Event_1851	JCEC	SLFN12	ENSG00000172123	Skipped Exon	1	shRYBP	120	120	120	
Event_1851	JC	SLFN12	ENSG00000172123	Skipped Exon	1	shRING1A.B	77	77	77	
Event_1851	JCEC	SLFN12	ENSG00000172123	Skipped Exon	1	shRING1A.B	77	77	77	
Event_1852	JC	ADARB1	ENSG00000197381	Skipped Exon	1	Control	55	70	171	
Event_1852	JC	ADARB1	ENSG00000197381	Skipped Exon	1	shRYBP	78	78	152	
Event_1852	JC	ADARB1	ENSG00000197381	Skipped Exon	1	shRING1A.B	58	58	58	
Event_1853	JC	ADARB1	ENSG00000197381	Skipped Exon	2	Control	46	70	171	Unique to shRYBP vs Control
Event_1853	JCEC	ADARB1	ENSG00000197381	Skipped Exon	2	Control	46	70	172	Unique to shRYBP vs Control
Event_1853	JC	ADARB1	ENSG00000197381	Skipped Exon	2	shRYBP	26	78	152	Unique to shRYBP vs Control
Event_1853	JCEC	ADARB1	ENSG00000197381	Skipped Exon	2	shRYBP	26	81	155	Unique to shRYBP vs Control
Event_1854	JC	ADARB1	ENSG00000197381	Skipped Exon	3	Control	70	70	171	Unique to shRYBP vs Control
Event_1854	JCEC	ADARB1	ENSG00000197381	Skipped Exon	3	Control	70	70	172	Unique to shRYBP vs Control
Event_1854	JC	ADARB1	ENSG00000197381	Skipped Exon	3	shRYBP	48	78	152	Unique to shRYBP vs Control
Event_1854	JCEC	ADARB1	ENSG00000197381	Skipped Exon	3	shRYBP	48	81	155	Unique to shRYBP vs Control
Event_1855	JC	FAM222B	ENSG00000173065	Skipped Exon	1	Control	9	9	9	Common to shRING1A.B and shRYBP
Event_1855	JCEC	FAM222B	ENSG00000173065	Skipped Exon	1	Control	9	9	9	Common to shRING1A.B and shRYBP
Event_1855	JC	FAM222B	ENSG00000173065	Skipped Exon	1	shRYBP	18	18	18	Common to shRING1A.B and shRYBP
Event_1855	JCEC	FAM222B	ENSG00000173065	Skipped Exon	1	shRYBP	18	18	18	Common to shRING1A.B and shRYBP
Event_1855	JC	FAM222B	ENSG00000173065	Skipped Exon	1	shRING1A.B	30	30	30	Common to shRING1A.B and shRYBP
Event_1855	JCEC	FAM222B	ENSG00000173065	Skipped Exon	1	shRING1A.B	30	30	30	Common to shRING1A.B and shRYBP
Event_1856	JC	AURKB	ENSG00000178999	Skipped Exon	1	Control	376	376	376	
Event_1856	JCEC	AURKB	ENSG00000178999	Skipped Exon	1	Control	376	376	376	
Event_1856	JC	AURKB	ENSG00000178999	Skipped Exon	1	shRYBP	324	733	1057	
Event_1856	JCEC	AURKB	ENSG00000178999	Skipped Exon	1	shRYBP	324	733	1057	
Event_1856	JC	AURKB	ENSG00000178999	Skipped Exon	1	shRING1A.B	220	558	778	
Event_1856	JCEC	AURKB	ENSG00000178999	Skipped Exon	1	shRING1A.B	220	558	778	
Event_1857	JC	ALOX12-AS1	ENSG00000215067	Skipped Exon	1	Control	42	63	105	Common to shRING1A.B and shRYBP
Event_1857	JCEC	ALOX12-AS1	ENSG00000215067	Skipped Exon	1	Control	42	63	105	Common to shRING1A.B and shRYBP
Event_1857	JC	ALOX12-AS1	ENSG00000215067	Skipped Exon	1	shRYBP	68	89	157	Common to shRING1A.B and shRYBP
Event_1857	JCEC	ALOX12-AS1	ENSG00000215067	Skipped Exon	1	shRYBP	68	89	157	Common to shRING1A.B and shRYBP
Event_1857	JC	ALOX12-AS1	ENSG00000215067	Skipped Exon	1	shRING1A.B	74	74	74	Common to shRING1A.B and shRYBP
Event_1857	JCEC	ALOX12-AS1	ENSG00000215067	Skipped Exon	1	shRING1A.B	74	74	74	Common to shRING1A.B and shRYBP
Event_1858	JC	ALOX12-AS1	ENSG00000215067	Skipped Exon	2	Control	63	63	105	Unique to shRYBP vs Control
Event_1858	JCEC	ALOX12-AS1	ENSG00000215067	Skipped Exon	2	Control	63	63	105	Unique to shRYBP vs Control
Event_1858	JC	ALOX12-AS1	ENSG00000215067	Skipped Exon	2	shRYBP	89	89	157	Unique to shRYBP vs Control
Event_1858	JCEC	ALOX12-AS1	ENSG00000215067	Skipped Exon	2	shRYBP	89	89	157	Unique to shRYBP vs Control
Event_186	JC	DOK4	ENSG00000125170	Alternative 5' Splice Site	1	Control	17	17	17	Same Direction
Event_186	JCEC	DOK4	ENSG00000125170	Alternative 5' Splice Site	1	Control	17	17	17	Same Direction
Event_186	JC	DOK4	ENSG00000125170	Alternative 5' Splice Site	1	shRYBP	13	13	13	Same Direction
Event_186	JCEC	DOK4	ENSG00000125170	Alternative 5' Splice Site	1	shRYBP	13	13	13	Same Direction
Event_186	JC	DOK4	ENSG00000125170	Alternative 5' Splice Site	1	shRING1A.B	28	28	28	Same Direction
Event_186	JCEC	DOK4	ENSG00000125170	Alternative 5' Splice Site	1	shRING1A.B	28	28	28	Same Direction
Event_1860	JC	ANKFY1	ENSG00000185722	Skipped Exon	1	Control	142	142	142	
Event_1860	JC	ANKFY1	ENSG00000185722	Skipped Exon	1	shRYBP	135	135	135	
Event_1860	JC	ANKFY1	ENSG00000185722	Skipped Exon	1	shRING1A.B	183	183	183	
Event_1861	JC	P2RX5	ENSG00000083454	Skipped Exon	1	Control	257	257	257	Unique to shRYBP vs Control
Event_1861	JCEC	P2RX5	ENSG00000083454	Skipped Exon	1	Control	257	257	257	Unique to shRYBP vs Control
Event_1861	JC	P2RX5	ENSG00000083454	Skipped Exon	1	shRYBP	299	299	299	Unique to shRYBP vs Control
Event_1861	JCEC	P2RX5	ENSG00000083454	Skipped Exon	1	shRYBP	299	299	299	Unique to shRYBP vs Control
Event_1862	JC	CDK10	ENSG00000185324	Skipped Exon	1	Control	122	122	122	Unique to shRYBP vs Control
Event_1862	JCEC	CDK10	ENSG00000185324	Skipped Exon	1	Control	122	122	122	Unique to shRYBP vs Control
Event_1862	JC	CDK10	ENSG00000185324	Skipped Exon	1	shRYBP	97	97	97	Unique to shRYBP vs Control
Event_1862	JCEC	CDK10	ENSG00000185324	Skipped Exon	1	shRYBP	97	97	97	Unique to shRYBP vs Control
